session_num,file_key,team_id,session_id,participant_id,condition,run_order,timestamp,message_content,route_mode,route_confidence,route_source,route_override_used,override_mode,route_archetype,route_rationale,is_slash_command,has_research_job
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:36:17.526Z,@agent what can we do in cebu? perhaps give a 5-day plan for 3 people,ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:36:39.843Z,why do athletes enjoy going to cancun for holiday after they get knocked out from the playoffs?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:36:46.198Z,"@agent show more nature stuffs
also include possible hotels",ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:36:51.033Z,@agent how expensive is this,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:37:30.732Z,i think cebu is good,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:37:37.876Z,who else thinks cebu is good,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:37:38.012Z,sure cebu sounds good,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:37:38.012Z,let's lcok it in ?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:37:51.725Z,i am a locked in alien,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:38:08.404Z,@agent what are some favmous cebu-nese celebrities?,ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:38:17.946Z,ANNE CURTISSSS,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:38:17.946Z,COCO MARTINNNNNNNNN,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:38:23.583Z,@agent ang serap!,ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:38:26.540Z,PIA WURTZBACHHHHH,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:38:34.846Z,SARAH GERONIMO LETS GOOOOOOOOO,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:38:34.846Z,my childhood,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:38:44.985Z,@agent i think we're good for now! so give us the final 5-day plan,ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:39:59.710Z,what are some famous dishes that we must try in cebu?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:40:07.118Z,i got work sia nvm,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:40:11.932Z,oi fuck u,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:40:13.752Z,i can only go on the weekend,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:40:13.752Z,knn,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:40:21.961Z,"@agent weekend trip instead
2-days in cebu",ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:40:27.808Z,putang ina mo,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:40:43.141Z,lets go to the Putang Ina Mall,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:40:56.012Z,i think cebu might be a bit far,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:41:03.735Z,lt's just go to coney island,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:41:12.898Z,malaysia,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:41:14.777Z,lets just do a chalet at east coast or something,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:41:22.960Z,so boring,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:41:24.919Z,shalet,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:41:24.919Z,shallot,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:41:30.969Z,want to leave the country,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:41:36.255Z,timothy chalet,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:41:44.420Z,pasir ris is far enough,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:41:58.715Z,cheap weekend tri[ to go outside singapore for fun vacation,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:42:28.623Z,hey JB sounds good,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:42:30.928Z,what to do in jb,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:42:34.346Z,"@agent jb 2-day trip
sex ?",ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:42:58.834Z,"@agent okay sounds good
lgive us a 2-day plan, adding food, nightlife, hotels",ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-01,AI_LIGHT,BA,2026-03-25T08:43:30.568Z,@agent 21 guns,ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-03,AI_LIGHT,BA,2026-03-25T08:43:37.850Z,is the hello kitty town in johor still operating?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
2,2/5 ai light/session-study-team-05-timeline.json,study-team-05,bcc50e9e-16fe-41e4-83a9-427dc9fea108,study-user-02,AI_LIGHT,BA,2026-03-25T08:43:40.600Z,@agent yes,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:50:48.212Z,@agent thanks!,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:52:29.434Z,"@agent I am doing a project on a creative medium to talk about cinema and films in 2020s, what are some creative medium i can explore this topic for a student project.",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:53:20.544Z,"I would want to do 4. Interactive Website, can you give me good examples of it relating to my topic?",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:54:38.219Z,"@agent Based on these 4 examples, what is the usual structure of the website",research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:55:05.476Z,can you make a wireframe of the example structure?,ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:56:05.014Z,@agent What are the components I should prepare to design a homepage,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T07:58:59.742Z,What are some softwares I can use to make this?,ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:00:21.665Z,what are some websites I can look into to do this task,ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:01:08.009Z,How can I go about it,ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:01:50.564Z,hi,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/1 aung/session-study-team-01-timeline.json,study-team-01,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:03:57.710Z,what are some specific movies I should look into,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:50:43.913Z,Provide me some examples of great student short films,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:53:54.707Z,"I have 3 team members, and we need to assign some roles for this project. Help us come up with a fair role assignment, and how we should break this project down.",ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:54:31.346Z,What are some possible themes we could explore in our short film?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:56:08.656Z,"Give me some examples of great short films which were produced by students on a budget, and what set them apart from other.",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:56:58.001Z,"As we don't have a high budget, suggest a concept for a film which we could make for this school project.",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:57:27.089Z,"Yes, help me develop this story further.",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:58:34.561Z,Suggest different formats for the film,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T07:59:08.960Z,Help find research on the most impactful storylines and short-film themes,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T08:00:04.854Z,Provide a summary of the current discussion in this chat for a new member who just joined.,ask,1,manual-override,True,summary,decision-brief,Deterministic summary category selected.,False,False
3,3/2 shanyl/session-study-team-02-timeline.json,study-team-02,session-1774510800830-3fyb8bt0,study-user-02,AI_ON,AB,2026-03-26T08:00:53.092Z,Let's focus on a the 'Day in the Life' theme. Come up with some actionables which need to be done by the next submission deadline.,ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:07:41.370Z,hii,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:07:50.693Z,lemme add the context,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:07:56.819Z,ok!,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:08:05.996Z,what is this project about again?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:08:22.905Z,It's a short-film creation project,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:08:39.963Z,"We need to come up with the format, concept and have a workable idea by the end of the week",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode. Research score=0.08.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:09:03.165Z,okay,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:09:17.418Z,What are some examples of format we can follow for this project,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:09:36.803Z,Maybe we could do the silent film?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:09:44.009Z,Won't need to record any lines haha,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:09:51.208Z,oh okay! sounds good,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:10:04.345Z,Give me research on silent films,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:10:32.070Z,@agent I want examples instead,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:10:57.109Z,Shall we split up the work to watch these films first for our research?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.08.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:11:05.337Z,Yeah let's do that,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:11:16.948Z,maybe we could do a horror film - but let's keep the budget in mind,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:11:58.471Z,we have $300 budget right? nice,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:12:09.436Z,"for a short film, how shall we split the budget up",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:13:01.387Z,Where are some good places to film a horror movie?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:13:21.133Z,@agent any specific places in Singapore?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:14:15.648Z,Any special considerations to keep in mind if we plan to film in Changi Hospital?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:14:16.788Z,Oh Haw Par Villa is near us,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:14:40.197Z,@agent what are some famous stories about Changi Hospital,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:14:54.621Z,Maybe we should do a publicly accessible area?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:15:12.559Z,"@agent Agreed, what would be the best for us",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:15:16.114Z,Any special considerations when filming at fort canning?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:16:42.317Z,Perhaps we can create a horror film in Fort Canning Park. I'm thinking of a WW2 themed horror flick.,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode. Research score=0.08.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-02,AI_ON,AB,2026-03-26T08:17:20.696Z,What are some characters and costume designs we should come up with for a short horror film in fort canning? I'd like to also come up with a storyline.,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:19:14.534Z,Can you make a table for us to deligate work,ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
3,3/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774510353943-xxpeb11f,study-user-01,AI_ON,AB,2026-03-26T08:20:37.040Z,delegate these movies to the users,ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
